,OBJECTID,SUB_BASIN,UUID,2020-Feb_26_06,2020-Feb_26_12,2020-Feb_26_18,2020-Feb_27_00,2020-Feb_27_06,2020-Feb_27_12,2020-Feb_27_18,2020-Feb_28_00,2020-Feb_28_06,2020-Feb_28_12,2020-Feb_28_18,2020-Feb_29_00,2020-Feb_29_06,2020-Feb_29_12,2020-Feb_29_18,2020-Mar_01_00,2020-Mar_01_06,2020-Mar_01_12,2020-Mar_01_18,2020-Mar_02_00,2020-Mar_02_06,2020-Mar_02_12,2020-Mar_02_18,2020-Mar_03_00,2020-Mar_03_06,2020-Mar_03_12,2020-Mar_03_18,2020-Mar_04_00,2020-Mar_04_06,2020-Mar_04_12,2020-Mar_04_18,2020-Mar_05_00,2020-Mar_05_06,2020-Mar_05_12,2020-Mar_05_18,2020-Mar_06_00,2020-Mar_06_06,2020-Mar_06_12,2020-Mar_06_18,2020-Mar_07_00
22,23,Wardha,a9d85944-2667-410e-a38e-6b7d6dc62b32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005616887291685459,0.30552842601499125,1.3788370857665662,1.395018980607297,0.04898359288756833,0.8356780457515989,0.08424655479844417,0.005826408286937254,0.00010799868710993597,0.04056961319487865,0.002617072810093723,0.0,0.00030918522811142267,0.0,0.0,0.0,0.0007073975479422366,0.0012398254775203598,0.0,0.0,0.007379200606857761,0.06904159721636328,0.0846219907463896,1.393426388080492,2.400338946992325,2.7264010071178624,0.29444930052525775
23,24,Weinganga,1a25f963-81ae-4983-ab94-809176c11484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029426021675917857,1.5549245224460189,1.3271985009238352,0.0761164710746933,0.5212870468916097,0.48741890502070906,0.011433677748169738,0.28028044673968133,0.07412138313097304,0.008017597430533607,0.004980164067469934,0.07649837235500347,0.07956847166660759,0.0,0.0,0.0374488519577381,0.028674240513603472,0.0,0.0,0.00018621282025206378,0.15324923037092805,0.21758047683253456,0.8894207826779793,1.6444905852368046,3.672437173535731,0.840567338644562
24,25,Yamuna Lower,a921ce71-2d6f-455f-9571-733248c01071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023131156603320093,0.05812073609544429,0.2849706560903436,1.405309896158558,1.326148052316357,0.1979517405861805,0.024153709548885956,0.12332571194658468,0.004146508364256669,0.0,0.00010057437658328038,0.00019599749280892613,0.00041166105009191745,0.0,0.0,0.0,0.007095185197099399,0.0005228757036533483,0.040771663342978645,0.21126960156731295,0.08957968246010728,0.017473068190433667,0.044550078918235675,0.1236538240173546,0.4481327321669618,0.2412516039452059,0.19256217786180393,0.9224461658859013,1.1770684128964257
25,26,Yamuna Middle,311452f3-4736-49c0-ae50-dc0325812773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3216132068810455e-08,0.10165698637145766,0.10589412251171344,0.17566439576215237,1.2894165307774057,1.3823243748538703,0.07455526795001279,0.0004083267708257341,0.48730339343036316,0.07261298906271987,0.0,0.0,0.037819351011615356,0.15450049980950034,0.007145393336693755,0.001375225973796839,0.024606257827809185,0.0007403493214648546,0.001123268754404297,0.0,0.015747151792065317,0.0445313130085079,0.271478888219276,0.23981774504851608,2.328753131957108,1.9629979405388907,1.2765274495563166,0.8733998987747374,14.474317138549987,1.5820115654756222
26,27,Yamuna Upper,ba4089dd-4a5c-419f-8196-c3d3f5c569cc,0.0,0.0,0.0,0.0,0.0,0.00013436036459557962,0.001014704924045242,0.0015750023103160839,0.000979268271323164,0.15207436136615907,0.23997130732943384,0.5936004581216245,1.2901603394630354,2.534280218522683,6.113815039492969,1.4340311023504975,0.14041224590863527,0.4398743121121522,0.6726876427085533,0.0028510775166836213,0.0,0.2228444574025123,0.17956390281953957,0.11098011521155801,0.007327203412418354,0.6139836524731499,0.6859082808029101,0.26855460812374515,0.1630511352635282,1.371629633951968,0.48859033592589535,0.02468084785825111,0.07890028005079237,0.6947587983640489,1.9618494603901084,0.8386923190036621,0.6836002180123185,3.179679751780977,2.3408369760859014,2.9235428390976437
27,28,Bhatsol and others,5a6c6db0-056b-40ee-ba83-3476ec4df519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059140650323107995,0.07498440839970569,0.00026551564909752234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003736206949851772,0.005806838978104807,0.0,0.0,0.0
28,29,Vasishti and others,62564067-a8a3-439a-aeb4-aca924df2ca7,0.0,0.0,0.0,0.0002752401972216517,0.0005710797176517134,0.01676932520156261,0.06084494866707525,0.015179636322237613,0.0,0.006394300708271899,0.009783275248073408,0.019235461599126136,0.0006079605043855062,0.00037922502785957615,0.0,0.0,0.0018230101531377702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,30,East flowing rivers between Godavari and krishna,c1f9c22b-b421-4b12-8b66-7264a6ac59ce,0.027994421358198827,0.2036800594512679,0.25092178755297456,0.015882971705091602,5.577436950309532e-05,0.027551045726231137,0.044070893677926236,0.012144106640302845,0.0,0.0,0.0018468509628602962,0.0009857316966347342,0.0016475833957729248,0.0,0.013483848284039432,0.0,0.0,0.0,0.008765320233601638,0.0023191938802157456,0.0,0.0,0.00856969726853139,0.0,0.0,0.0,0.0008080718190705874,0.0,0.0,6.4963845879174045,0.9639248892304014,0.6590691449816479,0.25583561363104973,0.07838506421546541,0.007315141393234147,0.16411382399259394,0.0036132034340749706,0.0068978058594103605,0.08542758430146354,0.930724133242496
30,31,Mahi Lower,4a412fea-7396-43f1-b3cb-f836b4f9a796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013535453115799245,0.3721814640541536,0.12205200172018428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,Narmada Lower,d5a83ff6-0cd7-4af4-80eb-81eb5ea94338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026480116590836232,0.44186878052179485,0.45124145574761537,2.7160767425373043e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,Tapi Lower,171c40a1-836b-4120-a44a-857dd83935e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03381347218601166,0.07575590816147788,0.24712198226262458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,34,Above Ramganga Confluence,b03f350b-a707-4757-925f-53f9e33f1553,0.00047508154719970815,0.00019967209279675828,0.0,0.0,0.0,0.005160122489621109,0.00680153524386641,0.004367674030050358,0.00652458621057339,0.16276646581403267,0.16693834918775863,0.49703705262624504,0.41191473374904347,1.5590959975275946,0.573120088206251,0.44276599684618445,0.24163903377527254,0.4076586492322234,0.3570642860519212,0.20248564066737437,0.004470142460455523,0.10232307928660712,0.09037655505620601,0.16745263724923057,0.07561061750812186,0.10438732149600334,0.23995723699899146,0.10555881410734318,0.20698079449353807,0.6217806855169722,0.7013836759221878,0.0729690113288002,0.012660536595218022,0.12815929777256022,0.1808053320951377,0.13745666791358893,0.5254562998085577,1.4620867463191531,3.3979420023536915,3.9680001426913556
34,35,Baitarni,d168b251-ce98-49cb-b762-823161bb70dd,0.011143307514658338,0.0,0.03561597859979306,0.0023868997708761707,0.0,0.0,0.014133505261651821,0.0010762706412478396,0.0,0.0037495027185805115,0.01129355294479084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964885437137498,0.0,0.0,0.008928715417435507,0.22276657001348385,0.0,0.0,4.642463495373006e-07,0.044084044168082114,0.0,0.0,0.047791683248633934,0.24891442180828127,0.6419258683804357,0.6481832243707017,0.7465426619063023,0.9005662597084948,1.709725187046571,2.1396187600548906,7.231369434879947,1.1295998670816745,2.5056762513735764
35,36,Area of Inland drainage in Rajasthan,d62567e9-08e6-4b13-a574-9d2532271451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014128154791720091,0.02582248611053363,0.43084866499439944,0.3063167812370044,0.2958543559857414,0.32158550855580753,0.2840065917163466,0.21390363341044907,0.0029527746440125642,3.782311881058845e-05,0.039741830133881946,0.0,0.0,0.0,0.0005646893196890147,0.002321406159029008,6.0489721075141e-06,0.002602698519010406,0.03979252736370159,0.10588397687677195,0.002726392160881134,0.0,0.002664384147669341,0.019457552696713308,0.0058887990219355455,0.062404547350765345,0.311376647235964,0.5300036532839567,0.5748927436337941,2.373354080229747,0.9441666259906977,0.9742526070368613
36,37,Banas,f044fa71-614f-4f83-9d1a-d3248f137212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0374160803847986e-09,0.06424885125671072,0.14439239147779132,0.00021321423409802616,0.16326748614776268,0.029616099811833798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007336181585948139,0.0035358351295475578,0.0,0.0,0.0,0.0,0.0,0.00011060883447729607,0.0036923382697829684,0.2406215156972454,0.5511499061486561,0.36567664675725575,0.06863851233026891,0.21425355456785491,0.032398416667436376
37,38,Barak,ddc3f723-99e3-4e6b-96e3-3552c33574a4,1.420432150304835,9.4330412298588,7.690690808264909,0.3686564215324737,0.08551867432157585,0.39285310668465173,0.03262638567508828,0.00018115973898647628,0.0,0.022116655369656693,0.00024150926386887566,0.0,0.0,0.0005056188500546998,0.0,0.0,0.0,0.0005056188500546998,0.002279227550262335,8.729557005899438e-05,0.00017485001920891475,0.004524759737191602,0.013108044903661442,0.03738118802439473,0.08155086904357944,0.48374109199284987,0.8891691264671017,3.0613282455409734,2.8378536778012506,5.340677994212078,5.6645011255657645,4.289059513332189,0.5148848714683111,1.115509387002573,2.2570955160297967,2.9721971817339656,0.7679842707371005,0.257479147735407,0.2526928854318519,0.6748410832688994
38,39,Beas,eb0e20ff-7c19-4561-b3c8-facb0c1c8ad9,0.0,0.0,0.0,0.0,0.0018395435464676829,0.03830500634087952,0.15697429289128617,0.1254260863251803,0.1414635671946505,0.3877149794375305,0.7310632665924685,2.14791444281313,2.8308848793512227,3.226256943267284,3.9691526514140105,1.551869883781864,1.2694436928014456,1.116746382048834,0.09903653050704576,0.008380958753862616,0.0,0.054456433491198164,0.032428563222045126,0.001268714124854796,0.0,0.02550917028466037,0.038762112413005784,0.49912292072070513,0.41793908817313025,0.19912472063266323,0.017792970603554874,0.0072547166319583455,0.0013582338287418737,0.0558763312316849,0.038509245072593304,0.2815500404643216,0.9831603018987657,4.402532010059001,6.6804026273835175,3.027053988803831
39,40,Bhadar and other west flowing rivers,3564fb29-ced9-46aa-ac30-40f8aaa4a1b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,Bhagirathi and others (Ganga Lower),fcb9189c-7dfb-4b29-854d-42d6fac5a082,0.7937121788821415,0.28127340436167153,0.2891040669508695,0.20540788530539322,0.0476851597005454,0.000522550877868564,7.2705368274587445e-06,0.00021441824766781027,1.6406376279669822e-05,0.0,0.0,0.0,0.0,1.295809777825377e-07,0.0,0.0,0.0007004189799251929,0.01061213956361896,0.032102073844806116,0.04551650068562029,0.00796007343846782,0.03103843354717135,0.021306802580306358,0.1832730018453622,0.10563010772053931,0.0414436961001277,0.49793866186206975,0.5947406504145492,0.02462263271901439,0.9023754539635425,1.93189686451189,0.09669520408302287,0.4078486347167967,0.16924230458152106,1.56447813579031,0.47186367516715677,0.23283606413396496,0.12429350719632411,5.729975978924185,0.6705793202799178
41,42,Bhima Lower,f1997fae-932f-4e75-8699-ab12be1ff887,0.0002186096535674354,0.0,0.0,0.027533269018411195,0.023754612407071135,0.0,0.0,0.0021636223202229896,0.0,0.0,0.0,0.0,0.0,0.0,3.091814168355456e-05,0.0,0.0,0.0,0.00047356616203209914,0.0,0.0,0.0,0.08766355856945114,0.15435373333665595,0.14435549231145162,0.0007860756606669459,0.002368424839114276,0.018348870516902087,0.13287179472079738,0.018748763422737173,0.0020686144938896543,0.02836825378205079,0.008372105332236814,0.0003279047151153645,1.8764033011512088e-05,0.010651527721605446,0.0,0.0,0.0,0.039282633637868394
42,43,Bhima Upper,f19d702d-eb23-4d8c-9a19-690f88d59d96,0.0,0.0,0.0,0.0,2.8761059851111e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00934767535005e-07,0.009083084124644144,0.0,0.0002212191569825099,0.001393197953732803,1.8879279831030086e-08,0.0,0.0,0.0028001401465539482,0.0012776306981613895,0.031940734689299685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,Brahmani,d7c195ef-8323-47af-8008-10d7dbb441ef,0.055785128933610255,0.0,0.008965433377801181,6.0283999665167646e-05,0.0,0.0,0.00014807396173768757,0.0,0.0,0.0027037235716230357,0.002810172417260576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19572243988629076,0.0,0.00042936794188022686,0.25300404710616553,0.618125777612558,0.0,0.0,0.0,0.004128295977036277,0.013691456562440711,0.0015116302001995316,0.05251039057058086,0.042528899139679326,0.35141136620471425,0.06973604148149522,1.3141866717773316,0.27285887760939587,0.41436642731232526,0.732634730839976,2.360491651218686,0.21218625480733883,2.497525557354152
